uri,primary_name_display,replaced
http://dx.doi.org/10.13039/100004697,"Adecco",
http://dx.doi.org/10.13039/501100020913,"Adekunle Ajasin University",
http://dx.doi.org/10.13039/100032509,"Adela",
http://dx.doi.org/10.13039/100030539,"Adelaide Dawson Lynch Trust",
http://dx.doi.org/10.13039/100014401,"Adelaide Hills Wine Region",
http://dx.doi.org/10.13039/501100002678,"Adelaide Research and Innovation, University of Adelaide",
http://dx.doi.org/10.13039/501100008026,"Adelaide Tambo School of Nursing Science",
http://dx.doi.org/10.13039/100002792,"ADELE R. DECOF FOUNDATION",
http://dx.doi.org/10.13039/100009401,"Adelphi University",
http://dx.doi.org/10.13039/100017007,"Adelson Family Foundation",
http://dx.doi.org/10.13039/100006386,"Adenoid Cystic Carcinoma Research Foundation",
http://dx.doi.org/10.13039/501100007356,"Adessium Foundation",
http://dx.doi.org/10.13039/100009957,"Adhesives and Sealant Council",
http://dx.doi.org/10.13039/501100003026,"Ad Hoc Software Pty",
http://dx.doi.org/10.13039/100032821,"Adidas",
http://dx.doi.org/10.13039/501100022050,"Adigrat University",
http://dx.doi.org/10.13039/100027182,"Adira Foundation",
http://dx.doi.org/10.13039/100022368,"Adirondack Foundation",
http://dx.doi.org/10.13039/100032217,"Adisseo France",
http://dx.doi.org/10.13039/100032808,"Aditya Institute of Technology and Management",
http://dx.doi.org/10.13039/501100002680,"Adivit",
http://dx.doi.org/10.13039/501100007814,"Adiyaman Üniversitesi",
http://dx.doi.org/10.13039/501100014552,"Adlerbertska Research Foundation",
http://dx.doi.org/10.13039/501100003743,"Adlerbertska Stiftelserna",
http://dx.doi.org/10.13039/100007467,"Adler Foundation",
http://dx.doi.org/10.13039/100028613,"Adler Pollock and Sheehan P.C.",
http://dx.doi.org/10.13039/100024867,"Adley Law Firm",
http://dx.doi.org/10.13039/100031762,"ADM Animal Nutrition",
http://dx.doi.org/10.13039/501100007365,"Admar Mutt Education Foundation",
http://dx.doi.org/10.13039/501100016219,"Administração Regional de Saúde do Norte, Ministério da Saúde",
http://dx.doi.org/10.13039/100005240,"Administration for Children and Families",
http://dx.doi.org/10.13039/100006307,"Administration for Community Living",
http://dx.doi.org/10.13039/100009337,"Administration for Native Americans",
http://dx.doi.org/10.13039/100021704,"Administration for Strategic Preparedness and Response",
http://dx.doi.org/10.13039/501100010813,"Administration of Ocean and Fisheries of Guangdong Province",
http://dx.doi.org/10.13039/501100009003,"Administration of Quality and Technology Supervision of Guangdong Province",
http://dx.doi.org/10.13039/501100013961,"Administration of the Volgograd Region",
http://dx.doi.org/10.13039/100018938,"Administration of Traditional Chinese Medicine of Jilin Province",
http://dx.doi.org/10.13039/100021922,"Administration on Children, Youth and Families",
http://dx.doi.org/10.13039/501100023935,"Administration portuaire Vancouver-Fraser",
http://dx.doi.org/10.13039/100024479,"Administrative Office of the Courts",
http://dx.doi.org/10.13039/100008768,"Administrative Sciences Association of Canada",
http://dx.doi.org/10.13039/501100002679,"Adnan Menderes Üniversitesi",
http://dx.doi.org/10.13039/501100023883,"Adnovar",
http://dx.doi.org/10.13039/100004344,"Adobe",
http://dx.doi.org/10.13039/100026024,"Adobe Research",
http://dx.doi.org/10.13039/100019000,"Adolescent Medicine Trials Network for HIV/AIDS Interventions",
http://dx.doi.org/10.13039/501100007357,"Adolf H Lundin Charitable Foundation",
http://dx.doi.org/10.13039/100018405,"Adolf Leuze Stiftung",
http://dx.doi.org/10.13039/501100015425,"Adolf-Martens-Fonds",
http://dx.doi.org/10.13039/501100013857,"Adolf Messer Stiftung",
http://dx.doi.org/10.13039/100013887,"Adolph and Esther Gottlieb Foundation",
http://dx.doi.org/10.13039/100001840,"Adolph and Ruth Schnurmacher Foundation",
http://dx.doi.org/10.13039/100007247,"Adolph C. and Mary Sprague Miller Institute for Basic Research in Science, University of California Berkeley",
http://dx.doi.org/10.13039/100025357,"Adolph Coors Foundation",
http://dx.doi.org/10.13039/501100003071,"Adolphe Merkle Foundation",
http://dx.doi.org/10.13039/100027754,"Adopt a Pet",
http://dx.doi.org/10.13039/100006387,"Adrienne Helis Malvin Medical Research Foundation",
http://dx.doi.org/10.13039/100007528,"Adtranz",
http://dx.doi.org/10.13039/100018681,"ADUMED-Stiftung",
http://dx.doi.org/10.13039/100018720,"Advanced Accelerator Applications",
http://dx.doi.org/10.13039/501100010480,"Advanced Biometric Research Center, Seoul National University",
http://dx.doi.org/10.13039/100008416,"Advanced Cardiac Therapeutics",
http://dx.doi.org/10.13039/501100018922,"Advanced Catalysis and Green Manufacturing Collaborative Innovation Center, Changzhou University",
http://dx.doi.org/10.13039/501100014772,"Advanced Centre for Automotive Research and Testing, University of Melbourne",
http://dx.doi.org/10.13039/501100007179,"Advanced Centre for Treatment, Research and Education in Cancer",
http://dx.doi.org/10.13039/501100010489,"Advanced Centre for Treatment, Research and Education in Cancer, Tata Memorial Centre",R
http://dx.doi.org/10.13039/501100007742,"Advanced Centre of Research in High Energy Materials, University of Hyderabad",
http://dx.doi.org/10.13039/100010444,"Advanced Digital Sciences Center",
http://dx.doi.org/10.13039/100016388,"Advanced Distributed Learning Initiative",
http://dx.doi.org/10.13039/100027884,"Advanced Education Research and Development Fund",
http://dx.doi.org/10.13039/100021009,"Advanced Enzyme Technologies",
http://dx.doi.org/10.13039/100016389,"Advanced Exploration Systems",
http://dx.doi.org/10.13039/100006388,"Advanced Fiber Technologies",
http://dx.doi.org/10.13039/100008164,"Advanced Foods and Materials Canada",
http://dx.doi.org/10.13039/100008165,"Advanced Foods and Materials Network",
http://dx.doi.org/10.13039/100017272,"Advanced Grid Research and Development",
http://dx.doi.org/10.13039/501100006674,"Advanced Information and Communication Technology Center, Sharif University of Technology",
http://dx.doi.org/10.13039/501100020958,"Advanced Information and Communication Technology for Innovation",
http://dx.doi.org/10.13039/501100016085,"Advanced Innovation Center for Human Brain Protection, Capital Medical University",
http://dx.doi.org/10.13039/501100019597,"Advanced Instrumentation Research Facility",
http://dx.doi.org/10.13039/501100025375,"Advanced Laser Technology Laboratory of Anhui Province",
http://dx.doi.org/10.13039/100018075,"Advanced Light Source",
http://dx.doi.org/10.13039/501100009027,"Advanced Low Carbon Technology Research and Development Program",
http://dx.doi.org/10.13039/501100006725,"Advanced Machining Technology and Development Association",
http://dx.doi.org/10.13039/100030689,"Advanced Mammalian Biomanufacturing Innovation Center",
http://dx.doi.org/10.13039/501100007728,"Advanced Manufacturing Cooperative Research Centre",
http://dx.doi.org/10.13039/100013813,"Advanced Manufacturing Growth Centre",
http://dx.doi.org/10.13039/100006116,"Advanced Manufacturing Office",
http://dx.doi.org/10.13039/501100014981,"Advanced Manufacturing Project of Provincial School Construction of Jilin Province",
http://dx.doi.org/10.13039/501100020270,"Advanced Materials and Bioengineering Research",
http://dx.doi.org/10.13039/100021126,"Advanced Materials and Manufacturing Technologies Office",
http://dx.doi.org/10.13039/100004311,"Advanced Micro Devices",
http://dx.doi.org/10.13039/100006389,"Advanced Photon Sciences",
http://dx.doi.org/10.13039/501100023437,"Advanced Remanufacturing and Technology Centre",
http://dx.doi.org/10.13039/100032827,"Advanced Research and Invention Agency",
http://dx.doi.org/10.13039/100020612,"Advanced Research and Technology Innovation Centre, College of Design and Engineering, National University of Singapore",
http://dx.doi.org/10.13039/501100019321,"Advanced Research Center for Green Materials Science and Technology, National Taiwan University",
http://dx.doi.org/10.13039/100009224,"Advanced Research Projects Agency",
http://dx.doi.org/10.13039/100006133,"Advanced Research Projects Agency - Energy",
http://dx.doi.org/10.13039/100023015,"Advanced Research Projects Agency for Health",
http://dx.doi.org/10.13039/100015406,"Advanced Science and Technology Institute",
http://dx.doi.org/10.13039/501100006265,"Advanced Science Institute",
http://dx.doi.org/10.13039/100006192,"Advanced Scientific Computing Research",
http://dx.doi.org/10.13039/100017106,"Advanced Steel Processing and Products Research Center",
http://dx.doi.org/10.13039/100032825,"Advanced Sterilization Products",
http://dx.doi.org/10.13039/100016689,"Advanced Storage Research Consortium",
http://dx.doi.org/10.13039/501100025217,"Advanced Technologies for Carbon-Neutral",
http://dx.doi.org/10.13039/100012824,"Advanced Technology Investment Company",
http://dx.doi.org/10.13039/100020310,"Advanced Technology Research Council",
http://dx.doi.org/10.13039/501100014490,"Advance HE",
http://dx.doi.org/10.13039/100019143,"Advancement Foundation",
http://dx.doi.org/10.13039/501100008914,"Advance Queensland",
http://dx.doi.org/10.13039/100021528,"Advancing a Healthier Wisconsin Endowment",
http://dx.doi.org/10.13039/100023790,"Advancing Science and Practice in the Retail Environment",
http://dx.doi.org/10.13039/100014381,"Advantage West Midlands",
http://dx.doi.org/10.13039/501100024679,"Advanz Pharma",
http://dx.doi.org/10.13039/100006390,"Advatech Pacific",
http://dx.doi.org/10.13039/100032237,"AdventHealth",
http://dx.doi.org/10.13039/100024828,"Adventure Gears Lab",
http://dx.doi.org/10.13039/100005324,"Advertising Educational Foundation",
http://dx.doi.org/10.13039/501100019826,"Advocacia-Geral da União",
http://dx.doi.org/10.13039/100012178,"Advocacy for Neuroacanthocytosis Patients",
http://dx.doi.org/10.13039/501100023380,"Advocacy Unified Network",
http://dx.doi.org/10.13039/100028698,"Advocates",
http://dx.doi.org/10.13039/100032537,"Advocates for Climate Innovation",
http://dx.doi.org/10.13039/100027746,"Advocates for Indigenous California Language Survival",
http://dx.doi.org/10.13039/100001442,"AEC Trust",
http://dx.doi.org/10.13039/100001615,"A. E. Finley Foundation",
http://dx.doi.org/10.13039/100020323,"Aegerion Pharmaceuticals",
http://dx.doi.org/10.13039/100003558,"AEG Foundation",
http://dx.doi.org/10.13039/100010832,"Aegis Foundation",
http://dx.doi.org/10.13039/100012235,"Aeglea BioTherapeutics",
http://dx.doi.org/10.13039/501100002705,"Aegon",
http://dx.doi.org/10.13039/100017808,"AEON Environmental Foundation",
http://dx.doi.org/10.13039/100009342,"Aeras Global Tuberculosis Vaccine Foundation",
http://dx.doi.org/10.13039/100019081,"Aerie Pharmaceuticals",
http://dx.doi.org/10.13039/100006391,"AeroDynamic Solutions",
http://dx.doi.org/10.13039/100022812,"Aero Engine Corporation of China",
http://dx.doi.org/10.13039/501100024674,"Aerogen",
http://dx.doi.org/10.13039/501100024691,"Aeromedical Society of Australasia",
http://dx.doi.org/10.13039/501100006084,"Aeronautical Development Agency",
http://dx.doi.org/10.13039/501100004750,"Aeronautical Science Foundation of China",
http://dx.doi.org/10.13039/100007549,"Aeronautics Research and Development Board",
http://dx.doi.org/10.13039/100016821,"Aeronautics Research Mission Directorate",
http://dx.doi.org/10.13039/100012069,"Aerosol Society",
http://dx.doi.org/10.13039/501100014892,"Aerospace Center Hospital",
http://dx.doi.org/10.13039/100013581,"Aerospace Medical Association",
http://dx.doi.org/10.13039/100013623,"Aerospace Medical Association Foundation",
http://dx.doi.org/10.13039/100013406,"Aerospace Technology Institute",
http://dx.doi.org/10.13039/501100007292,"Aerostatic Science Foundation",
http://dx.doi.org/10.13039/100007532,"AES Brasil",
http://dx.doi.org/10.13039/100007531,"AES Corporation",
http://dx.doi.org/10.13039/100019667,"Aesculap Akademie",
http://dx.doi.org/10.13039/100007536,"Aesculap Implant Systems",
http://dx.doi.org/10.13039/100024622,"AES Engineering",
http://dx.doi.org/10.13039/100007533,"AES Sul",
http://dx.doi.org/10.13039/100003559,"Aesthetic Surgery Education and Research Foundation",
http://dx.doi.org/10.13039/100003601,"Aetna",
http://dx.doi.org/10.13039/100000045,"Aetna Foundation",
http://dx.doi.org/10.13039/501100002706,"AFA Försäkring",
http://dx.doi.org/10.13039/100005325,"AFCEA Educational Foundation",
http://dx.doi.org/10.13039/100014999,"AFCEA International",
http://dx.doi.org/10.13039/501100002707,"AFC Technologies",
http://dx.doi.org/10.13039/100003666,"Affiliated American CSA Foundation",
http://dx.doi.org/10.13039/100031923,"Affiliated Cancer Hospital and Institute of Guangzhou Medical University",
http://dx.doi.org/10.13039/100004743,"Affiliated Computer Services",
http://dx.doi.org/10.13039/100031928,"Affiliated Hospital of Guizhou Medical University",
http://dx.doi.org/10.13039/501100015375,"Affiliated Hospital of Southwest Medical University",
http://dx.doi.org/10.13039/100026833,"Affinity Plus Foundation",
http://dx.doi.org/10.13039/100028281,"Affordable College Prep",
http://dx.doi.org/10.13039/100024029,"Affordable Connectivity Program",
http://dx.doi.org/10.13039/100028319,"Afghan-American Community Organization",
http://dx.doi.org/10.13039/501100020292,"AFI Research Collection",
http://dx.doi.org/10.13039/100000940,"Aflac",
http://dx.doi.org/10.13039/501100004923,"AFM-Téléthon",R
http://dx.doi.org/10.13039/501100009733,"ÅForsk",R
http://dx.doi.org/10.13039/501100021253,"Africa Centre of Excellence for Water Management",
http://dx.doi.org/10.13039/501100002350,"Africagrowth Institute",
http://dx.doi.org/10.13039/501100011858,"African Academy of Sciences",
http://dx.doi.org/10.13039/100013841,"African American Intellectual History Society",
http://dx.doi.org/10.13039/100013582,"African American Success Foundation",
http://dx.doi.org/10.13039/100014663,"African Bird Club",
http://dx.doi.org/10.13039/501100007358,"African Capacity Building Foundation",
http://dx.doi.org/10.13039/100020528,"African Centre of Excellence for Innovative Teaching and Learning Mathematics and Science, University of Rwanda",
http://dx.doi.org/10.13039/100031710,"African Centre of Excellence in Data Science, University of Rwanda",
http://dx.doi.org/10.13039/100004424,"African Development Bank Group",
http://dx.doi.org/10.13039/501100002351,"African Federation for Emergency Medicine",
http://dx.doi.org/10.13039/100011323,"African Fellowship Trust",
http://dx.doi.org/10.13039/501100023756,"African Forest Forum",
http://dx.doi.org/10.13039/501100021125,"African-German Network of Excellence in Science",
http://dx.doi.org/10.13039/501100007689,"African Institute for Agrarian Studies",
http://dx.doi.org/10.13039/501100007114,"African Institute for Mathematical Sciences",
http://dx.doi.org/10.13039/501100007174,"African Laser Centre, Council for Scientific and Industrial Research",
http://dx.doi.org/10.13039/501100004967,"African Mathematics Millennium Science Initiative",
http://dx.doi.org/10.13039/501100009497,"African Population and Health Research Center",
http://dx.doi.org/10.13039/100007548,"African Safari Club Of Florida Conservation Fund",
http://dx.doi.org/10.13039/100013445,"African Studies Association",
http://dx.doi.org/10.13039/501100024692,"African Studies Association of Australasia and the Pacific",
http://dx.doi.org/10.13039/100014671,"African Studies Association of the UK",
http://dx.doi.org/10.13039/501100011951,"African Union",
http://dx.doi.org/10.13039/501100015776,"African Union Commission",
http://dx.doi.org/10.13039/501100005749,"African University of Science and Technology",
http://dx.doi.org/10.13039/501100022289,"African Wildlife Foundation",
http://dx.doi.org/10.13039/100032172,"African World Heritage Fund",
http://dx.doi.org/10.13039/100031573,"Afrique One Alliance African Science Partnership for Intervention Research Excellence",
http://dx.doi.org/10.13039/501100009458,"AfriSam",
http://dx.doi.org/10.13039/501100021092,"Afromontane Research Unit, University of the Free State",
http://dx.doi.org/10.13039/100026804,"Afterschool Alliance",
http://dx.doi.org/10.13039/100009805,"A.F.W. Schimper-Stiftung für Ökologische Forschungen",
http://dx.doi.org/10.13039/100013583,"Afya Bora Consortium",
http://dx.doi.org/10.13039/100010723,"Afyon Kocatepe Üniversitesi",
http://dx.doi.org/10.13039/100013129,"Against Breast Cancer",
http://dx.doi.org/10.13039/100028305,"Against The Grain Productions",
http://dx.doi.org/10.13039/100004448,"Aga Khan Foundation",
http://dx.doi.org/10.13039/100009384,"Aga Khan Foundation Canada",
http://dx.doi.org/10.13039/100006083,"AGA Research Foundation",
http://dx.doi.org/10.13039/100007525,"AG Bell Academy for Listening and Spoken Language",
